"Date","Price","Open","High","Low","Vol.","Change %"
"28/12/2021","2,458.82","2,477.38","2,487.83","2,450.02","","-0.47%"
"27/12/2021","2,470.55","2,447.95","2,481.02","2,442.05","","1.47%"
"23/12/2021","2,434.66","2,384.41","2,445.92","2,382.35","","2.59%"
"22/12/2021","2,373.13","2,339.90","2,376.20","2,339.90","","1.58%"
"21/12/2021","2,336.28","2,308.43","2,336.28","2,308.43","","1.81%"
"20/12/2021","2,294.83","2,327.04","2,327.04","2,283.78","","-2.07%"
"17/12/2021","2,343.33","2,346.41","2,346.41","2,302.91","","-0.05%"
"16/12/2021","2,344.46","2,320.36","2,349.43","2,320.36","","2.22%"
"15/12/2021","2,293.48","2,300.54","2,309.73","2,291.52","","0.29%"
"14/12/2021","2,286.82","2,344.12","2,350.60","2,286.07","","-1.99%"
"13/12/2021","2,333.15","2,354.01","2,358.08","2,333.15","","-0.47%"
"10/12/2021","2,344.24","2,360.31","2,360.31","2,336.14","","-0.57%"
"09/12/2021","2,357.67","2,359.53","2,374.50","2,337.53","","0.02%"
"08/12/2021","2,357.31","2,372.56","2,391.92","2,353.09","","-0.51%"
"07/12/2021","2,369.46","2,358.75","2,372.87","2,347.90","","1.18%"
"06/12/2021","2,341.76","2,341.76","2,341.76","2,341.76","","0.00%"
"03/12/2021","2,341.76","2,347.24","2,358.76","2,329.61","","0.05%"
"02/12/2021","2,340.70","2,382.12","2,382.12","2,331.90","","-2.06%"
"01/12/2021","2,390.04","2,398.77","2,405.27","2,371.08","","0.16%"
"30/11/2021","2,386.27","2,385.68","2,395.76","2,354.34","","-0.48%"
"29/11/2021","2,397.73","2,379.14","2,409.14","2,374.53","","0.05%"
"26/11/2021","2,396.51","2,391.16","2,406.40","2,347.99","","-2.02%"
"25/11/2021","2,445.94","2,453.97","2,457.16","2,436.05","","-0.07%"
"24/11/2021","2,447.72","2,461.38","2,464.08","2,441.59","","-0.28%"
"23/11/2021","2,454.56","2,489.59","2,489.59","2,449.93","","-1.85%"
"22/11/2021","2,500.87","2,528.07","2,536.06","2,485.97","","-0.71%"
"19/11/2021","2,518.80","2,509.42","2,535.36","2,509.42","","0.34%"
"18/11/2021","2,510.21","2,538.34","2,546.65","2,510.11","","-1.08%"
"17/11/2021","2,537.69","2,558.66","2,560.59","2,529.01","","-0.07%"
"16/11/2021","2,539.56","2,555.87","2,557.90","2,538.12","","0.01%"
"15/11/2021","2,539.23","2,540.97","2,555.04","2,522.93","","0.52%"
"12/11/2021","2,526.06","2,525.46","2,549.33","2,519.66","","-0.86%"
"11/11/2021","2,548.07","2,543.33","2,559.59","2,533.73","","0.41%"
"10/11/2021","2,537.61","2,529.93","2,538.69","2,505.20","","0.44%"
"09/11/2021","2,526.61","2,541.74","2,549.59","2,521.46","","0.08%"
"08/11/2021","2,524.51","2,535.93","2,546.02","2,517.49","","0.02%"
"05/11/2021","2,523.95","2,504.45","2,541.52","2,502.74","","0.63%"
"04/11/2021","2,508.24","2,502.47","2,513.04","2,464.33","","0.80%"
"03/11/2021","2,488.38","2,531.01","2,539.26","2,479.18","","-2.07%"
"02/11/2021","2,540.89","2,590.14","2,592.02","2,540.89","","-1.87%"
"01/11/2021","2,589.19","2,610.04","2,613.24","2,576.07","","-0.20%"
"29/10/2021","2,594.48","2,656.53","2,658.04","2,590.85","","-2.04%"
"28/10/2021","2,648.43","2,661.38","2,663.06","2,604.41","","-0.54%"
"27/10/2021","2,662.76","2,650.68","2,675.79","2,640.65","","0.87%"
"26/10/2021","2,639.86","2,657.82","2,669.59","2,626.09","","-0.26%"
"25/10/2021","2,646.76","2,670.16","2,684.04","2,637.66","","-0.20%"
"22/10/2021","2,652.00","2,606.40","2,664.61","2,602.62","","2.32%"
"21/10/2021","2,591.78","2,557.66","2,601.41","2,555.53","","1.22%"
"20/10/2021","2,560.42","2,572.73","2,576.17","2,551.96","","-0.19%"
"19/10/2021","2,565.31","2,563.47","2,574.95","2,548.26","","0.23%"
"18/10/2021","2,559.52","2,533.34","2,559.52","2,532.22","","1.46%"
"15/10/2021","2,522.73","2,523.74","2,539.91","2,513.63","","0.37%"
"14/10/2021","2,513.49","2,485.00","2,521.81","2,481.26","","1.69%"
"13/10/2021","2,471.60","2,468.75","2,488.64","2,461.79","","0.45%"
"12/10/2021","2,460.42","2,451.21","2,470.36","2,439.19","","0.44%"
"11/10/2021","2,449.75","2,477.33","2,481.23","2,438.95","","-0.16%"
