"Date","Price","Open","High","Low","Vol.","Change %"
"07/17/2023","1,726.33","1,728.36","1,736.74","1,716.11","","0.20%"
"07/14/2023","1,722.95","1,749.49","1,750.21","1,722.95","","-1.42%"
"07/13/2023","1,747.72","1,755.68","1,764.94","1,741.48","","-0.23%"
"07/12/2023","1,751.71","1,769.77","1,769.77","1,747.67","","-0.97%"
"07/11/2023","1,768.78","1,769.14","1,782.48","1,756.73","","-0.06%"
"07/10/2023","1,769.88","1,767.73","1,771.79","1,754.92","","0.15%"
"07/07/2023","1,767.25","1,764.04","1,767.25","1,750.44","","0.30%"
"07/06/2023","1,761.89","1,789.02","1,789.06","1,754.12","","-1.39%"
"07/05/2023","1,786.74","1,799.36","1,799.36","1,771.15","","-0.40%"
"07/04/2023","1,793.85","1,767.75","1,797.43","1,767.75","","1.60%"
"07/03/2023","1,765.55","1,782.91","1,792.90","1,759.62","","-0.98%"
"06/30/2023","1,783.01","1,751.64","1,786.55","1,751.64","","1.57%"
"06/29/2023","1,755.46","1,747.00","1,758.99","1,736.96","","0.89%"
"06/28/2023","1,739.89","1,722.79","1,757.68","1,722.79","","1.62%"
"06/27/2023","1,712.12","1,729.55","1,737.15","1,707.62","","-0.86%"
"06/26/2023","1,726.89","1,760.22","1,765.36","1,726.89","","-1.87%"
"06/22/2023","1,759.85","1,753.45","1,759.85","1,734.92","","0.23%"
"06/21/2023","1,755.85","1,781.04","1,781.20","1,755.85","","-1.52%"
"06/20/2023","1,782.96","1,783.97","1,790.31","1,765.79","","0.20%"
"06/19/2023","1,779.34","1,797.02","1,797.63","1,768.83","","-0.38%"
"06/16/2023","1,786.04","1,769.47","1,793.49","1,767.85","","1.38%"
"06/15/2023","1,761.80","1,767.08","1,772.87","1,758.77","","-0.05%"
"06/14/2023","1,762.61","1,766.85","1,775.89","1,758.68","","-0.21%"
"06/13/2023","1,766.38","1,773.34","1,780.68","1,756.80","","-0.11%"
"06/12/2023","1,768.37","1,759.12","1,775.14","1,743.19","","1.29%"
"06/09/2023","1,745.78","1,745.52","1,758.90","1,728.00","","0.10%"
"06/08/2023","1,744.08","1,769.44","1,769.44","1,742.24","","-1.36%"
"06/07/2023","1,768.09","1,797.20","1,804.09","1,763.10","","-0.31%"
"06/05/2023","1,773.64","1,778.81","1,798.92","1,773.47","","-0.29%"
"06/02/2023","1,778.79","1,788.08","1,793.74","1,768.45","","0.49%"
"06/01/2023","1,770.08","1,787.58","1,793.97","1,755.04","","-1.10%"
"05/31/2023","1,789.75","1,781.00","1,789.75","1,758.46","","0.61%"
"05/30/2023","1,778.90","1,801.29","1,811.17","1,778.90","","-0.94%"
"05/29/2023","1,795.72","1,793.15","1,824.14","1,793.01","","1.19%"
"05/26/2023","1,774.55","1,765.15","1,794.87","1,764.01","","0.87%"
"05/25/2023","1,759.33","1,766.52","1,789.44","1,756.48","","-0.42%"
"05/24/2023","1,766.73","1,806.19","1,809.69","1,756.71","","-2.43%"
"05/23/2023","1,810.71","1,805.57","1,821.92","1,800.51","","0.50%"
"05/22/2023","1,801.62","1,838.95","1,838.95","1,795.64","","-0.95%"
"05/19/2023","1,818.96","1,833.56","1,857.39","1,817.68","","-0.46%"
"05/17/2023","1,827.37","1,824.48","1,882.48","1,819.58","","0.52%"
"05/16/2023","1,817.95","1,810.45","1,837.33","1,810.45","","0.63%"
"05/15/2023","1,806.50","1,792.95","1,807.21","1,775.21","","1.17%"
"05/12/2023","1,785.54","1,795.67","1,797.25","1,765.79","","-0.60%"
"05/11/2023","1,796.37","1,816.29","1,833.04","1,790.33","","-0.90%"
"05/10/2023","1,812.62","1,827.32","1,857.20","1,812.62","","-0.70%"
"05/09/2023","1,825.44","1,871.01","1,871.75","1,816.60","","-1.98%"
"05/08/2023","1,862.28","1,843.76","1,887.11","1,843.76","","1.91%"
"05/05/2023","1,827.30","1,812.27","1,835.26","1,812.27","","0.95%"
"05/04/2023","1,810.17","1,845.52","1,850.80","1,797.36","","-1.52%"
"05/03/2023","1,838.13","1,832.65","1,856.16","1,832.49","","0.60%"
"05/02/2023","1,827.19","1,826.71","1,850.12","1,826.22","","0.59%"
"05/01/2023","1,816.41","1,816.41","1,816.41","1,816.41","","0.00%"
"04/28/2023","1,816.41","1,820.15","1,831.32","1,811.75","","0.48%"
"04/27/2023","1,807.79","1,803.99","1,823.46","1,798.39","","0.40%"
"04/26/2023","1,800.65","1,779.47","1,800.65","1,774.82","","1.19%"
"04/25/2023","1,779.47","1,807.72","1,820.29","1,760.10","","-1.21%"
"04/24/2023","1,801.24","1,791.53","1,808.22","1,785.46","","1.11%"
"04/21/2023","1,781.46","1,792.23","1,792.87","1,772.39","","0.40%"
"04/20/2023","1,774.35","1,802.77","1,821.99","1,756.93","","-0.75%"
"04/19/2023","1,787.75","1,789.62","1,796.04","1,784.94","","-0.12%"
"04/18/2023","1,789.84","1,794.00","1,804.09","1,777.72","","0.03%"
"04/17/2023","1,789.39","1,764.12","1,789.39","1,763.44","","2.18%"
"04/14/2023","1,751.14","1,692.13","1,759.12","1,689.42","","3.61%"
"04/13/2023","1,690.06","1,699.92","1,699.92","1,681.20","","0.07%"
"04/12/2023","1,688.83","1,694.30","1,706.98","1,685.65","","-0.29%"
"04/11/2023","1,693.73","1,723.21","1,729.57","1,692.64","","-1.37%"
"04/06/2023","1,717.21","1,715.91","1,728.68","1,714.55","","0.17%"
"04/05/2023","1,714.26","1,730.50","1,732.93","1,710.17","","-1.16%"
"04/04/2023","1,734.37","1,743.71","1,752.81","1,723.11","","-0.05%"
"04/03/2023","1,735.23","1,736.33","1,746.85","1,733.85","","0.57%"
"03/31/2023","1,725.40","1,730.85","1,736.87","1,721.45","","-0.10%"
"03/30/2023","1,727.17","1,720.18","1,742.27","1,720.18","","0.65%"
"03/29/2023","1,716.10","1,712.77","1,730.12","1,712.77","","0.29%"
"03/28/2023","1,711.17","1,725.72","1,735.65","1,705.08","","-0.84%"
"03/27/2023","1,725.65","1,715.48","1,726.35","1,711.92","","0.73%"
"03/24/2023","1,713.20","1,720.04","1,720.89","1,698.60","","-0.44%"
"03/23/2023","1,720.69","1,727.09","1,728.67","1,704.65","","-0.09%"
"03/22/2023","1,722.28","1,744.63","1,746.69","1,722.28","","-1.18%"
"03/21/2023","1,742.84","1,737.68","1,747.20","1,731.26","","1.34%"
"03/20/2023","1,719.75","1,728.54","1,731.09","1,685.70","","-0.67%"
"03/17/2023","1,731.41","1,760.90","1,766.20","1,731.41","","-1.38%"
"03/16/2023","1,755.72","1,734.18","1,758.90","1,734.18","","1.21%"
"03/15/2023","1,734.78","1,781.18","1,791.21","1,716.32","","-2.29%"
"03/14/2023","1,775.42","1,753.87","1,781.81","1,753.34","","1.40%"
"03/13/2023","1,750.99","1,791.61","1,791.61","1,733.70","","-1.68%"
"03/10/2023","1,780.87","1,798.32","1,798.32","1,771.90","","-1.53%"
"03/09/2023","1,808.53","1,804.05","1,814.08","1,796.06","","0.46%"
"03/08/2023","1,800.21","1,790.27","1,802.27","1,784.09","","0.43%"
"03/07/2023","1,792.58","1,796.08","1,806.93","1,790.33","","-0.08%"
"03/06/2023","1,794.06","1,803.70","1,809.77","1,790.43","","-0.02%"
"03/03/2023","1,794.44","1,803.94","1,809.24","1,794.44","","0.20%"
"03/02/2023","1,790.78","1,798.05","1,803.74","1,788.83","","-0.16%"
"03/01/2023","1,793.58","1,818.64","1,820.95","1,793.58","","-1.03%"
"02/28/2023","1,812.23","1,824.44","1,828.28","1,803.38","","-0.11%"
"02/27/2023","1,814.16","1,811.70","1,819.59","1,808.51","","0.55%"
"02/24/2023","1,804.15","1,818.29","1,828.71","1,799.60","","-0.56%"
"02/23/2023","1,814.22","1,816.06","1,826.61","1,811.36","","-0.07%"
"02/22/2023","1,815.57","1,832.06","1,832.06","1,810.43","","-0.71%"
"02/21/2023","1,828.57","1,833.29","1,846.48","1,825.51","","0.14%"
"02/20/2023","1,826.10","1,827.69","1,830.50","1,817.80","","0.46%"
"02/17/2023","1,817.71","1,836.26","1,838.87","1,817.26","","-0.90%"
"02/16/2023","1,834.13","1,820.31","1,845.93","1,818.86","","-0.14%"
"02/15/2023","1,836.72","1,866.47","1,877.45","1,836.72","","0.00%"
"02/14/2023","1,836.80","1,812.06","1,836.80","1,812.06","","1.73%"
"02/13/2023","1,805.64","1,793.20","1,808.64","1,788.62","","1.08%"
"02/10/2023","1,786.39","1,796.89","1,798.07","1,771.05","","-0.32%"
"02/09/2023","1,792.09","1,798.37","1,804.84","1,780.22","","-0.12%"
"02/08/2023","1,794.28","1,768.19","1,804.87","1,768.19","","2.30%"
"02/07/2023","1,753.99","1,772.16","1,782.67","1,749.25","","-0.64%"
"02/06/2023","1,765.31","1,789.43","1,789.43","1,765.31","","-0.94%"
"02/03/2023","1,781.99","1,788.16","1,788.90","1,769.27","","-0.28%"
"02/02/2023","1,786.97","1,763.63","1,791.47","1,763.63","","1.56%"
"02/01/2023","1,759.53","1,750.91","1,759.53","1,745.49","","0.75%"
"01/31/2023","1,746.49","1,761.78","1,762.05","1,730.15","","-0.65%"
"01/30/2023","1,757.90","1,767.07","1,773.32","1,753.75","","-0.09%"
"01/27/2023","1,759.46","1,771.94","1,776.62","1,755.78","","-0.67%"
"01/26/2023","1,771.34","1,770.23","1,775.28","1,765.09","","0.55%"
"01/25/2023","1,761.57","1,780.05","1,783.20","1,761.57","","-0.90%"
"01/24/2023","1,777.54","1,774.72","1,782.59","1,771.26","","0.52%"
"01/23/2023","1,768.39","1,755.78","1,772.62","1,751.11","","0.91%"
"01/20/2023","1,752.51","1,755.81","1,763.40","1,741.07","","0.31%"
"01/19/2023","1,747.18","1,740.44","1,756.53","1,739.22","","0.35%"
"01/18/2023","1,741.16","1,743.93","1,748.17","1,736.91","","-0.25%"
"01/17/2023","1,745.55","1,741.56","1,745.55","1,734.44","","0.44%"
"01/16/2023","1,737.84","1,748.62","1,760.56","1,736.83","","-0.10%"
"01/13/2023","1,739.66","1,733.77","1,747.13","1,731.66","","0.08%"
"01/12/2023","1,738.28","1,705.28","1,739.42","1,702.21","","1.99%"
"01/11/2023","1,704.35","1,698.80","1,707.73","1,692.54","","0.42%"
"01/10/2023","1,697.17","1,702.26","1,704.48","1,687.28","","0.03%"
"01/09/2023","1,696.58","1,690.59","1,704.32","1,690.59","","0.68%"
"01/05/2023","1,685.14","1,684.51","1,689.76","1,674.20","","0.56%"
"01/04/2023","1,675.82","1,706.14","1,708.37","1,674.34","","-1.20%"
"01/03/2023","1,696.11","1,694.17","1,705.17","1,684.67","","0.37%"
"01/02/2023","1,689.80","1,652.70","1,695.10","1,651.40","","2.40%"
"12/30/2022","1,650.15","1,644.07","1,660.69","1,636.19","","0.50%"
"12/29/2022","1,641.94","1,631.00","1,643.90","1,624.60","","0.47%"
"12/28/2022","1,634.34","1,654.21","1,654.29","1,631.19","","-1.38%"
"12/27/2022","1,657.25","1,669.88","1,674.48","1,652.05","","-0.97%"
"12/23/2022","1,673.56","1,667.56","1,679.72","1,658.53","","0.27%"
"12/22/2022","1,669.09","1,670.93","1,687.58","1,666.29","","0.06%"
"12/21/2022","1,668.08","1,656.16","1,670.09","1,656.16","","0.46%"
"12/20/2022","1,660.51","1,681.87","1,681.87","1,658.00","","-1.34%"
"12/19/2022","1,682.99","1,703.16","1,703.16","1,674.38","","-1.09%"
"12/16/2022","1,701.47","1,726.51","1,726.77","1,693.95","","-1.86%"
"12/15/2022","1,733.76","1,735.55","1,735.81","1,715.89","","-0.38%"
"12/14/2022","1,740.39","1,744.67","1,750.98","1,730.30","","-0.34%"
"12/13/2022","1,746.32","1,734.80","1,746.32","1,720.62","","0.76%"
"12/12/2022","1,733.17","1,743.76","1,749.45","1,718.84","","-0.09%"
"12/09/2022","1,734.65","1,730.11","1,739.66","1,723.15","","0.66%"
"12/08/2022","1,723.34","1,732.54","1,742.60","1,716.25","","-0.46%"
"12/07/2022","1,731.26","1,739.06","1,761.09","1,725.93","","-0.73%"
"12/06/2022","1,744.03","1,744.03","1,744.03","1,744.03","","0.00%"
"12/05/2022","1,744.03","1,743.32","1,750.56","1,736.25","","0.54%"
"12/02/2022","1,734.58","1,735.12","1,752.35","1,726.72","","0.23%"
"12/01/2022","1,730.56","1,733.50","1,752.34","1,727.97","","-1.52%"
"11/30/2022","1,757.25","1,705.66","1,757.25","1,701.13","","2.99%"
"11/29/2022","1,706.18","1,702.79","1,714.51","1,693.39","","0.58%"
"11/28/2022","1,696.27","1,721.22","1,721.22","1,688.31","","-1.43%"
"11/25/2022","1,720.82","1,726.63","1,737.35","1,718.19","","-0.04%"
"11/24/2022","1,721.43","1,714.61","1,722.68","1,703.92","","0.99%"
"11/23/2022","1,704.56","1,708.38","1,713.62","1,684.60","","-0.37%"
"11/22/2022","1,710.86","1,719.01","1,719.18","1,691.52","","-0.24%"
"11/21/2022","1,714.93","1,734.01","1,734.01","1,699.06","","-0.87%"
"11/18/2022","1,729.96","1,729.99","1,729.99","1,708.12","","-0.12%"
"11/17/2022","1,732.07","1,757.70","1,782.48","1,720.75","","-1.38%"
"11/16/2022","1,756.27","1,799.79","1,806.43","1,752.80","","-2.07%"
"11/15/2022","1,793.46","1,759.47","1,793.46","1,759.47","","2.73%"
"11/14/2022","1,745.79","1,752.77","1,758.04","1,727.15","","-0.07%"
"11/11/2022","1,747.01","1,739.03","1,755.68","1,732.52","","0.96%"
"11/10/2022","1,730.47","1,699.40","1,739.83","1,681.63","","2.20%"
"11/09/2022","1,693.19","1,688.20","1,698.55","1,675.24","","2.04%"
"11/08/2022","1,659.37","1,627.26","1,667.36","1,627.26","","2.21%"
"11/07/2022","1,623.56","1,606.18","1,625.97","1,602.74","","1.58%"
"11/04/2022","1,598.27","1,574.88","1,598.89","1,574.81","","1.73%"
"11/03/2022","1,571.07","1,574.27","1,574.88","1,558.86","","-0.08%"
"11/02/2022","1,572.39","1,566.68","1,579.43","1,559.26","","0.56%"
"11/01/2022","1,563.63","1,564.54","1,570.75","1,556.01","","0.90%"
"10/31/2022","1,549.75","1,542.58","1,554.29","1,534.80","","1.77%"
"10/28/2022","1,522.85","1,526.24","1,545.75","1,506.08","","0.57%"
"10/27/2022","1,514.16","1,520.78","1,523.03","1,501.79","","-0.04%"
"10/26/2022","1,514.70","1,516.00","1,523.67","1,505.62","","0.33%"
"10/25/2022","1,509.72","1,514.52","1,518.59","1,502.92","","-0.35%"
"10/24/2022","1,515.05","1,499.24","1,521.46","1,488.04","","1.07%"
"10/21/2022","1,499.03","1,494.92","1,499.03","1,484.85","","0.38%"
"10/20/2022","1,493.38","1,505.73","1,513.02","1,488.51","","-0.85%"
"10/19/2022","1,506.22","1,519.96","1,521.05","1,501.14","","-0.65%"
"10/18/2022","1,516.12","1,498.42","1,526.21","1,498.42","","1.16%"
"10/17/2022","1,498.79","1,509.39","1,509.39","1,489.46","","-0.09%"
"10/14/2022","1,500.12","1,511.37","1,516.77","1,496.82","","-0.21%"
"10/13/2022","1,503.34","1,503.27","1,513.20","1,489.99","","-0.73%"
"10/12/2022","1,514.32","1,519.96","1,524.92","1,507.51","","-0.73%"
"10/11/2022","1,525.39","1,527.74","1,531.28","1,510.12","","0.08%"
"10/10/2022","1,524.22","1,534.78","1,536.56","1,520.65","","-0.44%"
"10/07/2022","1,531.03","1,553.90","1,562.29","1,527.30","","-1.42%"
"10/06/2022","1,553.13","1,543.58","1,559.92","1,539.13","","1.10%"
"10/05/2022","1,536.17","1,544.11","1,549.37","1,529.81","","-0.31%"
"10/04/2022","1,540.99","1,543.97","1,559.53","1,536.68","","-0.04%"
"10/03/2022","1,541.67","1,539.51","1,547.24","1,520.23","","0.63%"
"09/30/2022","1,531.96","1,489.39","1,533.46","1,483.90","","2.70%"
"09/29/2022","1,491.75","1,518.16","1,518.16","1,487.35","","-2.24%"
"09/28/2022","1,526.00","1,551.49","1,551.49","1,507.43","","-1.87%"
"09/27/2022","1,555.06","1,553.02","1,564.80","1,547.31","","0.30%"
"09/26/2022","1,550.35","1,566.21","1,567.68","1,540.56","","-1.11%"
"09/23/2022","1,567.68","1,588.49","1,593.15","1,551.02","","-1.41%"
"09/22/2022","1,590.13","1,597.81","1,605.91","1,586.96","","-0.66%"
"09/21/2022","1,600.66","1,605.50","1,609.77","1,587.34","","-0.51%"
"09/20/2022","1,608.88","1,629.59","1,637.90","1,590.13","","-0.85%"
"09/19/2022","1,622.63","1,645.76","1,647.67","1,615.83","","-1.19%"
"09/16/2022","1,642.21","1,665.10","1,665.10","1,635.26","","-1.20%"
"09/15/2022","1,662.09","1,666.26","1,687.98","1,659.81","","-0.66%"
"09/14/2022","1,673.08","1,668.10","1,687.69","1,666.89","","-0.49%"
"09/13/2022","1,681.33","1,703.85","1,710.29","1,681.33","","-0.84%"
"09/12/2022","1,695.61","1,706.06","1,719.85","1,695.61","","-0.22%"
"09/09/2022","1,699.37","1,678.97","1,707.92","1,677.92","","1.73%"
"09/08/2022","1,670.50","1,682.13","1,686.02","1,658.39","","1.02%"
"09/07/2022","1,653.70","1,646.43","1,660.44","1,638.16","","0.78%"
"09/06/2022","1,640.95","1,650.86","1,669.42","1,629.19","","-0.38%"
"09/05/2022","1,647.26","1,663.36","1,663.36","1,632.25","","-1.71%"
"09/02/2022","1,675.99","1,686.81","1,704.39","1,674.38","","-0.50%"
"09/01/2022","1,684.36","1,736.18","1,736.18","1,682.33","","-2.73%"
"08/31/2022","1,731.60","1,731.28","1,740.70","1,722.37","","0.70%"
"08/30/2022","1,719.55","1,716.34","1,738.07","1,707.03","","0.88%"
"08/29/2022","1,704.56","1,742.95","1,743.48","1,698.99","","-2.27%"
"08/26/2022","1,744.13","1,776.32","1,783.24","1,744.13","","-1.42%"
"08/25/2022","1,769.21","1,786.56","1,789.15","1,766.90","","-0.47%"
"08/24/2022","1,777.49","1,784.88","1,803.51","1,767.80","","0.74%"
"08/23/2022","1,764.48","1,760.93","1,786.12","1,758.12","","0.44%"
"08/22/2022","1,756.81","1,768.25","1,787.12","1,752.12","","-0.44%"
"08/19/2022","1,764.58","1,844.16","1,844.16","1,724.80","","-4.21%"
"08/18/2022","1,842.18","1,870.92","1,871.69","1,833.98","","-1.00%"
"08/17/2022","1,860.78","1,874.40","1,884.47","1,852.33","","0.00%"
"08/16/2022","1,860.79","1,847.48","1,869.87","1,844.47","","0.96%"
"08/15/2022","1,843.12","1,840.51","1,855.00","1,825.19","","0.79%"
"08/12/2022","1,828.71","1,816.47","1,843.79","1,796.66","","1.32%"
"08/11/2022","1,804.95","1,764.81","1,805.53","1,759.89","","3.75%"
"08/10/2022","1,739.69","1,746.03","1,749.99","1,731.42","","-0.30%"
"08/09/2022","1,744.99","1,754.46","1,756.32","1,739.54","","-0.62%"
"08/08/2022","1,755.85","1,770.48","1,770.48","1,744.55","","-0.62%"
"08/05/2022","1,766.89","1,774.33","1,779.99","1,763.30","","-0.28%"
"08/04/2022","1,771.83","1,769.21","1,774.32","1,758.57","","0.32%"
"08/03/2022","1,766.14","1,750.00","1,770.05","1,744.64","","1.13%"
"08/02/2022","1,746.48","1,760.52","1,762.98","1,735.86","","-0.45%"
"08/01/2022","1,754.32","1,761.47","1,774.12","1,752.00","","-0.02%"
"07/29/2022","1,754.71","1,741.16","1,759.56","1,738.13","","0.69%"
"07/28/2022","1,742.71","1,743.54","1,748.03","1,730.09","","0.14%"
"07/27/2022","1,740.29","1,742.38","1,749.83","1,730.69","","-0.11%"
"07/26/2022","1,742.21","1,745.50","1,763.02","1,730.27","","0.01%"
"07/25/2022","1,741.96","1,743.71","1,748.61","1,737.26","","0.14%"
"07/22/2022","1,739.59","1,738.11","1,747.02","1,731.37","","0.12%"
"07/21/2022","1,737.53","1,739.88","1,748.31","1,733.74","","0.52%"
"07/20/2022","1,728.53","1,715.66","1,733.64","1,715.66","","0.45%"
"07/19/2022","1,720.82","1,743.04","1,744.40","1,707.59","","-0.62%"
"07/18/2022","1,731.57","1,712.94","1,739.82","1,712.94","","1.31%"
"07/15/2022","1,709.13","1,709.13","1,727.12","1,700.66","","1.02%"
"07/14/2022","1,691.87","1,716.08","1,724.73","1,687.93","","-1.39%"
"07/13/2022","1,715.67","1,727.37","1,733.65","1,702.45","","-0.97%"
"07/12/2022","1,732.42","1,728.81","1,737.75","1,715.15","","-0.06%"
"07/11/2022","1,733.47","1,742.33","1,748.59","1,722.60","","-0.63%"
"07/08/2022","1,744.45","1,714.03","1,744.45","1,714.03","","1.98%"
"07/07/2022","1,710.58","1,707.27","1,724.26","1,703.42","","0.71%"
"07/06/2022","1,698.51","1,699.64","1,717.08","1,695.85","","0.45%"
"07/05/2022","1,690.97","1,708.09","1,715.40","1,687.04","","-0.99%"
"07/04/2022","1,707.85","1,709.70","1,731.34","1,707.85","","-0.28%"
"07/01/2022","1,712.61","1,717.00","1,724.86","1,703.40","","0.28%"
"06/30/2022","1,707.88","1,734.63","1,737.09","1,697.30","","-1.16%"
"06/29/2022","1,727.92","1,739.72","1,758.46","1,717.51","","-0.48%"
"06/28/2022","1,736.17","1,724.96","1,747.25","1,724.96","","0.70%"
"06/27/2022","1,724.17","1,715.30","1,729.99","1,711.69","","0.82%"
"06/23/2022","1,710.08","1,721.73","1,726.36","1,708.21","","-0.55%"
"06/22/2022","1,719.57","1,737.68","1,737.68","1,704.29","","-0.70%"
"06/21/2022","1,731.62","1,747.39","1,751.05","1,722.12","","-0.58%"
"06/20/2022","1,741.71","1,750.05","1,757.57","1,726.91","","0.14%"
"06/17/2022","1,739.36","1,723.73","1,739.36","1,718.52","","1.12%"
"06/16/2022","1,720.06","1,762.23","1,767.83","1,710.00","","-2.52%"
"06/15/2022","1,764.56","1,763.25","1,776.06","1,755.17","","0.20%"
"06/14/2022","1,761.10","1,789.75","1,803.15","1,751.97","","-1.32%"
"06/13/2022","1,784.69","1,835.09","1,835.18","1,782.88","","-2.87%"
"06/10/2022","1,837.40","1,874.47","1,883.35","1,837.40","","-1.97%"
"06/09/2022","1,874.37","1,888.00","1,902.37","1,869.65","","-0.46%"
"06/08/2022","1,883.09","1,841.93","1,891.09","1,839.54","","2.26%"
"06/07/2022","1,841.46","1,861.46","1,866.03","1,838.93","","-0.17%"
"06/03/2022","1,844.65","1,851.27","1,856.48","1,843.53","","-0.21%"
"06/02/2022","1,848.51","1,844.14","1,853.20","1,840.23","","0.23%"
"06/01/2022","1,844.32","1,850.64","1,856.18","1,839.23","","0.04%"
"05/31/2022","1,843.52","1,860.45","1,867.23","1,841.93","","-0.51%"
"05/30/2022","1,852.94","1,851.55","1,876.65","1,851.55","","0.12%"
"05/27/2022","1,850.77","1,846.75","1,875.27","1,840.76","","0.77%"
"05/25/2022","1,836.58","1,850.58","1,857.94","1,824.65","","-0.86%"
"05/24/2022","1,852.42","1,877.77","1,877.77","1,844.02","","-0.40%"
"05/23/2022","1,859.95","1,852.33","1,868.66","1,847.01","","0.93%"
"05/20/2022","1,842.84","1,831.67","1,854.20","1,830.04","","1.04%"
"05/19/2022","1,823.85","1,844.08","1,846.28","1,822.43","","-1.69%"
"05/18/2022","1,855.20","1,871.49","1,889.84","1,850.08","","-0.31%"
"05/17/2022","1,861.05","1,833.06","1,868.98","1,833.06","","1.98%"
"05/16/2022","1,824.89","1,855.51","1,858.94","1,824.42","","0.05%"
"05/13/2022","1,823.93","1,807.16","1,828.40","1,807.16","","1.99%"
"05/12/2022","1,788.34","1,805.63","1,805.63","1,779.79","","-1.28%"
"05/11/2022","1,811.44","1,796.74","1,820.28","1,790.95","","1.52%"
"05/10/2022","1,784.34","1,785.54","1,812.29","1,775.76","","0.40%"
"05/09/2022","1,777.27","1,850.95","1,850.95","1,771.80","","-3.84%"
"05/06/2022","1,848.29","1,873.78","1,884.66","1,845.47","","-1.32%"
"05/05/2022","1,873.02","1,898.22","1,919.44","1,873.02","","-0.97%"
"05/04/2022","1,891.42","1,916.85","1,926.22","1,884.90","","-0.89%"
"05/03/2022","1,908.31","1,918.40","1,945.03","1,907.72","","-0.03%"
"05/02/2022","1,908.81","1,941.48","1,947.20","1,898.77","","-1.68%"
"04/29/2022","1,941.39","1,951.43","1,958.65","1,937.76","","-0.02%"
"04/28/2022","1,941.73","1,955.49","1,973.16","1,937.65","","-0.84%"
"04/27/2022","1,958.13","1,983.05","1,991.79","1,954.98","","-1.91%"
"04/26/2022","1,996.33","2,021.80","2,045.65","1,990.42","","-1.06%"
"04/25/2022","2,017.65","2,057.17","2,059.36","2,006.71","","-2.08%"
"04/22/2022","2,060.55","2,074.65","2,094.83","2,056.87","","-0.72%"
"04/21/2022","2,075.46","2,057.64","2,086.22","2,056.42","","0.95%"
"04/20/2022","2,055.97","2,040.82","2,058.09","2,039.69","","0.82%"
"04/19/2022","2,039.17","2,042.62","2,043.05","2,029.02","","0.10%"
"04/14/2022","2,037.12","2,038.39","2,044.66","2,032.01","","0.66%"
"04/13/2022","2,023.70","2,029.57","2,046.81","2,018.31","","-0.10%"
"04/12/2022","2,025.80","2,047.32","2,051.23","2,018.59","","-0.94%"
"04/11/2022","2,045.02","2,071.40","2,074.80","2,041.23","","-0.27%"
"04/08/2022","2,050.52","2,038.36","2,057.66","2,038.36","","0.79%"
"04/07/2022","2,034.49","2,048.14","2,055.92","2,031.82","","0.32%"
"04/06/2022","2,028.01","2,077.63","2,078.31","2,020.50","","-2.12%"
"04/05/2022","2,071.95","2,053.63","2,083.79","2,048.62","","0.76%"
"04/04/2022","2,056.34","2,040.49","2,065.83","2,040.49","","1.14%"
"04/01/2022","2,033.12","2,019.65","2,038.25","2,016.95","","0.92%"
"03/31/2022","2,014.56","2,025.63","2,039.26","2,013.78","","-0.21%"
"03/30/2022","2,018.86","2,043.01","2,043.80","2,004.61","","-0.39%"
"03/29/2022","2,026.70","2,013.73","2,036.52","2,013.73","","1.04%"
"03/28/2022","2,005.87","2,002.07","2,015.53","1,993.71","","0.62%"
"03/25/2022","1,993.49","2,021.74","2,021.74","1,992.96","","-0.52%"
"03/24/2022","2,003.97","2,019.26","2,019.93","2,000.30","","-0.83%"
"03/23/2022","2,020.82","2,024.03","2,029.42","2,012.99","","-0.14%"
"03/22/2022","2,023.60","2,039.96","2,042.80","2,022.13","","-0.21%"
"03/21/2022","2,027.79","2,049.64","2,056.90","2,025.90","","-0.78%"
"03/18/2022","2,043.83","2,046.86","2,049.17","2,029.46","","0.05%"
"03/17/2022","2,042.87","2,058.42","2,064.61","2,041.90","","0.05%"
"03/16/2022","2,041.94","2,046.02","2,062.21","2,040.32","","1.06%"
"03/15/2022","2,020.49","2,085.23","2,085.67","2,015.48","","-2.74%"
"03/14/2022","2,077.31","2,060.47","2,079.55","2,060.47","","1.85%"
"03/11/2022","2,039.48","2,029.28","2,055.24","2,019.71","","1.15%"
"03/10/2022","2,016.38","2,032.35","2,044.17","2,009.47","","0.27%"
"03/09/2022","2,010.86","1,951.41","2,028.98","1,951.25","","4.17%"
"03/08/2022","1,930.43","1,874.78","1,957.07","1,874.78","","2.74%"
"03/07/2022","1,878.90","1,928.89","1,928.89","1,827.90","","-3.09%"
"03/04/2022","1,938.83","2,014.08","2,023.03","1,932.92","","-4.38%"
"03/03/2022","2,027.67","2,048.90","2,060.46","2,017.91","","-0.47%"
"03/02/2022","2,037.19","2,016.68","2,044.32","2,004.22","","0.91%"
"03/01/2022","2,018.84","2,086.04","2,091.34","2,016.86","","-2.43%"
"02/28/2022","2,069.18","2,046.35","2,069.18","2,022.07","","0.65%"
"02/25/2022","2,055.74","1,993.06","2,078.45","1,993.06","","3.96%"
"02/24/2022","1,977.35","1,983.31","2,000.21","1,939.42","","-4.15%"
"02/23/2022","2,062.89","2,042.69","2,092.74","2,042.69","","1.31%"
"02/22/2022","2,036.12","2,012.47","2,053.17","1,971.68","","-0.92%"
