"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2023","25.25","25.25","25.25","25.20","0.15K","0.20%"
"09/01/2023","25.20","25.00","25.90","25.00","0.22K","-1.37%"
"05/01/2023","25.55","25.50","25.60","25.10","0.40K","-1.54%"
"04/01/2023","25.95","25.45","25.95","25.15","1.29K","0.39%"
"03/01/2023","25.85","26.45","26.60","25.15","1.37K","-2.27%"
"02/01/2023","26.45","25.25","26.70","25.20","0.81K","3.73%"
"30/12/2022","25.50","25.55","25.95","25.20","1.31K","-0.58%"
"29/12/2022","25.65","25.55","25.65","25.50","0.66K","-1.35%"
"28/12/2022","26.00","25.65","26.70","25.65","0.60K","0.97%"
"27/12/2022","25.75","26.60","26.60","25.65","0.73K","-3.20%"
"23/12/2022","26.60","27.10","27.10","26.20","0.19K","6.19%"
"22/12/2022","25.05","26.75","27.20","25.05","1.70K","-9.24%"
"21/12/2022","27.60","26.60","27.60","26.60","0.12K","0.00%"
"20/12/2022","27.60","27.50","27.60","26.50","0.29K","0.36%"
"19/12/2022","27.50","25.65","27.50","25.65","0.54K","7.42%"
"16/12/2022","25.60","28.20","28.40","25.60","0.36K","-7.25%"
"15/12/2022","27.60","27.90","28.15","27.60","0.27K","-1.25%"
"14/12/2022","27.95","26.95","28.00","26.95","0.19K","0.00%"
"13/12/2022","27.95","27.10","28.00","27.10","0.68K","3.33%"
"12/12/2022","27.05","26.95","28.40","26.95","0.36K","3.24%"
"09/12/2022","26.20","26.00","28.00","25.25","1.44K","-1.13%"
"08/12/2022","26.50","26.85","26.95","26.50","0.34K","-1.49%"
"07/12/2022","26.90","26.60","26.95","26.10","0.42K","-3.24%"
"05/12/2022","27.80","28.45","28.45","26.00","0.20K","-1.07%"
"02/12/2022","28.10","28.10","28.10","27.10","0.30K","1.44%"
"01/12/2022","27.70","27.85","28.20","27.70","0.03K","0.00%"
"30/11/2022","27.70","26.70","27.70","26.70","0.17K","-2.98%"
"29/11/2022","28.55","28.95","28.95","28.55","0.19K","4.58%"
"28/11/2022","27.30","27.50","28.00","27.30","0.26K","-0.55%"
"25/11/2022","27.45","28.20","28.20","27.45","0.01K","0.00%"
"24/11/2022","27.45","27.45","28.00","27.45","0.02K","0.00%"
"23/11/2022","27.45","27.25","27.45","27.25","0.16K","-0.18%"
"22/11/2022","27.50","27.55","27.55","26.50","0.18K","-1.08%"
"21/11/2022","27.80","29.25","29.25","27.80","0.06K","-1.94%"
"18/11/2022","28.35","28.55","28.55","28.35","0.02K","-1.56%"
"17/11/2022","28.80","29.95","31.95","28.65","1.61K","-7.10%"
"16/11/2022","31.00","28.50","31.00","28.45","0.43K","7.64%"
"15/11/2022","28.80","29.80","31.80","27.00","1.03K","2.67%"
"14/11/2022","28.05","27.50","28.80","26.90","2.32K","3.89%"
"11/11/2022","27.00","25.35","27.25","25.35","4.26K","15.14%"
"10/11/2022","23.45","22.40","23.45","22.40","0.71K","2.18%"
"09/11/2022","22.95","22.90","23.00","22.35","0.63K","-0.22%"
"08/11/2022","23.00","23.00","23.60","22.60","0.42K","2.22%"
"07/11/2022","22.50","22.25","23.55","22.25","0.47K","-0.88%"
"04/11/2022","22.70","22.45","23.15","22.10","2.20K","0.00%"
"03/11/2022","22.70","21.85","23.00","21.85","0.10K","4.61%"
"02/11/2022","21.70","23.00","23.00","21.20","1.19K","-6.06%"
"01/11/2022","23.10","22.45","24.00","22.45","1.93K","2.67%"
"31/10/2022","22.50","22.30","24.05","22.15","2.27K","0.90%"
"28/10/2022","22.30","22.50","22.90","22.20","0.31K","-2.41%"
"27/10/2022","22.85","22.55","22.95","22.50","0.65K","1.33%"
"26/10/2022","22.55","22.65","23.15","22.25","2.41K","-4.04%"
"25/10/2022","23.50","23.10","23.50","22.60","1.34K","0.00%"
"24/10/2022","23.50","23.60","23.60","23.50","0.02K","0.43%"
"21/10/2022","23.40","23.15","23.55","23.10","0.14K","1.96%"
"20/10/2022","22.95","23.90","23.90","22.95","0.91K","-4.18%"
"19/10/2022","23.95","23.90","23.95","23.90","0.20K","1.91%"
"18/10/2022","23.50","23.50","24.00","23.50","0.32K","0.43%"
"17/10/2022","23.40","23.50","23.50","23.05","1.09K","-0.43%"
"14/10/2022","23.50","23.95","23.95","23.50","1.40K","-1.67%"
"13/10/2022","23.90","24.50","24.50","23.75","1.12K","-1.04%"
"12/10/2022","24.15","25.00","25.00","24.00","0.09K","-3.21%"
"11/10/2022","24.95","23.95","25.00","23.95","0.40K","2.89%"
"10/10/2022","24.25","24.30","25.25","24.25","0.43K","0.83%"
"07/10/2022","24.05","23.95","24.05","23.95","0.03K","-3.02%"
"06/10/2022","24.80","23.90","24.80","23.90","0.20K","3.98%"
"05/10/2022","23.85","23.85","25.25","23.85","0.29K","-5.17%"
"04/10/2022","25.15","24.50","25.15","24.40","0.14K","3.29%"
"03/10/2022","24.35","24.00","24.35","23.85","0.04K","1.46%"
"30/09/2022","24.00","24.85","24.85","23.55","0.38K","1.91%"
"29/09/2022","23.55","24.40","24.40","23.55","0.49K","0.21%"
"28/09/2022","23.50","24.95","24.95","23.35","1.80K","-5.62%"
"27/09/2022","24.90","25.05","25.70","24.70","2.38K","-6.74%"
"26/09/2022","26.70","28.05","29.60","25.05","1.02K","-4.64%"
"23/09/2022","28.00","29.05","29.45","27.05","0.39K","-3.61%"
"22/09/2022","29.05","30.50","30.50","29.05","0.22K","-3.17%"
"21/09/2022","30.00","29.10","30.50","29.10","0.20K","2.74%"
"20/09/2022","29.20","29.10","30.00","29.10","0.13K","-2.67%"
"19/09/2022","30.00","31.65","31.65","29.05","0.13K","1.69%"
"16/09/2022","29.50","30.00","30.00","28.75","0.32K","-1.67%"
"15/09/2022","30.00","31.95","31.95","30.00","0.38K","-0.66%"
"14/09/2022","30.20","30.15","31.20","30.15","0.75K","-0.66%"
"13/09/2022","30.40","30.30","32.40","30.30","0.29K","0.50%"
"12/09/2022","30.25","30.50","30.95","30.25","0.27K","-0.82%"
"09/09/2022","30.50","30.80","31.05","30.00","1.07K","-0.97%"
"08/09/2022","30.80","31.00","31.00","30.80","0.08K","0.00%"
"07/09/2022","30.80","30.80","31.00","30.80","0.32K","0.00%"
"06/09/2022","30.80","30.90","30.90","30.80","0.22K","-0.32%"
"05/09/2022","30.90","31.10","31.90","30.90","0.56K","-0.96%"
"02/09/2022","31.20","31.15","31.20","31.10","0.11K","0.16%"
"01/09/2022","31.15","31.15","31.75","31.05","1.17K","-2.66%"
"31/08/2022","32.00","32.70","32.70","30.30","0.29K","-1.39%"
"30/08/2022","32.45","32.45","32.50","32.45","0.20K","3.02%"
"29/08/2022","31.50","33.65","33.65","30.70","1.45K","-6.39%"
"26/08/2022","33.65","33.70","34.45","33.65","0.31K","-0.74%"
"25/08/2022","33.90","35.00","35.00","33.65","0.25K","0.59%"
"24/08/2022","33.70","34.00","34.05","33.70","0.15K","-0.74%"
"23/08/2022","33.95","33.95","34.10","33.95","0.12K","0.00%"
"22/08/2022","33.95","33.95","34.10","33.95","0.31K","-0.59%"
"19/08/2022","34.15","34.05","35.95","34.05","0.03K","0.44%"
"18/08/2022","34.00","33.95","34.00","33.95","0.17K","-1.45%"
"17/08/2022","34.50","34.90","34.95","34.00","0.26K","-1.15%"
"16/08/2022","34.90","33.70","34.90","33.70","0.15K","3.71%"
"15/08/2022","33.65","34.00","34.45","33.65","1.33K","-1.03%"
"12/08/2022","34.00","34.15","34.15","33.80","0.80K","-1.45%"
"11/08/2022","34.50","34.20","34.50","34.20","0.08K","0.88%"
"10/08/2022","34.20","34.10","34.20","34.05","0.44K","-1.30%"
"09/08/2022","34.65","34.40","34.65","34.40","1.02K","0.14%"
"08/08/2022","34.60","34.60","34.60","34.60","0.01K","1.47%"
"05/08/2022","34.10","34.90","35.30","34.10","0.24K","-2.29%"
"04/08/2022","34.90","35.50","35.50","34.90","0.46K","-1.69%"
"03/08/2022","35.50","35.70","35.70","35.45","0.23K","-0.56%"
"02/08/2022","35.70","35.90","36.00","34.25","1.03K","-0.70%"
"01/08/2022","35.95","34.00","35.95","34.00","1.22K","2.71%"
"29/07/2022","35.00","35.00","35.15","34.90","0.24K","2.19%"
"28/07/2022","34.25","34.10","34.30","34.05","1.05K","-0.15%"
"27/07/2022","34.30","34.95","34.95","34.30","0.06K","-0.29%"
"26/07/2022","34.40","34.95","35.00","34.40","0.06K","0.29%"
"25/07/2022","34.30","34.35","34.35","34.30","0.08K","-0.29%"
"22/07/2022","34.40","34.30","34.40","34.30","0.04K","-1.15%"
"21/07/2022","34.80","34.10","34.80","34.10","0.14K","-1.56%"
"20/07/2022","35.35","35.80","35.80","34.30","0.17K","1.87%"
"19/07/2022","34.70","35.05","35.85","34.20","0.14K","1.31%"
"18/07/2022","34.25","35.35","35.95","34.25","0.06K","-3.11%"
"15/07/2022","35.35","35.50","35.50","35.35","0.02K","3.82%"
"14/07/2022","34.05","34.20","34.95","34.05","0.17K","-0.44%"
"13/07/2022","34.20","34.25","34.80","34.20","0.09K","0.00%"
"12/07/2022","34.20","34.60","34.65","34.20","0.31K","-0.44%"
"11/07/2022","34.35","35.00","35.00","34.30","0.39K","-2.14%"
"08/07/2022","35.10","36.20","36.20","35.05","0.21K","-1.27%"
"07/07/2022","35.55","35.90","37.45","35.00","1.89K","-0.97%"
"05/07/2022","35.90","36.25","36.25","35.20","1.29K","1.84%"
"04/07/2022","35.25","36.90","36.90","35.25","0.39K","-7.11%"
"01/07/2022","37.95","36.15","37.95","36.15","0.12K","7.81%"
"30/06/2022","35.20","36.95","36.95","35.20","0.45K","-4.74%"
"29/06/2022","36.95","35.45","36.95","35.45","0.27K","-0.14%"
"28/06/2022","37.00","35.00","37.05","33.95","0.41K","5.71%"
"27/06/2022","35.00","34.00","35.15","34.00","0.08K","-3.71%"
"22/06/2022","36.35","36.40","36.40","34.00","0.02K","3.86%"
"21/06/2022","35.00","35.05","35.05","34.00","0.09K","0.00%"
"20/06/2022","35.00","35.80","35.80","35.00","0.02K","0.00%"
"17/06/2022","35.00","34.00","35.00","34.00","0.36K","2.94%"
"16/06/2022","34.00","35.20","35.20","33.95","0.26K","-3.41%"
"15/06/2022","35.20","35.55","35.95","33.45","2.89K","-1.54%"
"14/06/2022","35.75","35.95","36.00","35.75","0.34K","1.13%"
"13/06/2022","35.35","35.50","36.95","35.35","0.28K","-1.81%"
"10/06/2022","36.00","37.00","37.00","36.00","0.56K","-2.70%"
"09/06/2022","37.00","37.00","37.00","37.00","0.04K","-0.40%"
"08/06/2022","37.15","38.60","38.60","37.05","0.37K","-3.88%"
"07/06/2022","38.65","37.60","38.65","34.95","1.83K","-0.51%"
"06/06/2022","38.85","38.10","38.85","38.00","0.12K","1.83%"
"03/06/2022","38.15","39.00","39.00","38.15","0.25K","0.00%"
"02/06/2022","38.15","38.00","38.15","37.95","0.08K","-1.42%"
"01/06/2022","38.70","38.00","38.70","37.65","0.06K","1.84%"
"31/05/2022","38.00","38.95","39.00","38.00","0.28K","-2.44%"
"30/05/2022","38.95","38.00","38.95","38.00","0.55K","2.50%"
"27/05/2022","38.00","38.20","38.20","37.50","0.14K","-0.52%"
"25/05/2022","38.20","38.20","38.20","38.20","0.02K","0.39%"
"24/05/2022","38.05","38.05","38.55","38.05","0.18K","0.13%"
"23/05/2022","38.00","38.75","38.75","38.00","0.07K","1.60%"
"20/05/2022","37.40","37.50","38.20","37.40","0.48K","0.54%"
"19/05/2022","37.20","38.70","40.50","36.80","0.66K","-3.38%"
"18/05/2022","38.50","36.45","38.60","36.45","0.84K","2.67%"
"17/05/2022","37.50","36.00","37.50","36.00","0.90K","2.60%"
"16/05/2022","36.55","37.20","37.95","36.30","0.63K","-1.62%"
"13/05/2022","37.15","35.05","37.15","35.05","0.35K","1.78%"
"12/05/2022","36.50","35.20","36.90","35.00","1.16K","-0.27%"
"11/05/2022","36.60","36.90","38.00","35.85","1.10K","-1.74%"
"10/05/2022","37.25","36.85","38.60","35.75","3.37K","-6.41%"
"09/05/2022","39.80","41.60","41.60","39.10","0.86K","-5.24%"
"06/05/2022","42.00","42.00","42.00","41.10","0.96K","-0.71%"
"05/05/2022","42.30","42.75","43.65","42.00","0.24K","-0.47%"
"04/05/2022","42.50","42.05","42.50","42.05","0.29K","1.19%"
"03/05/2022","42.00","42.10","43.00","41.00","0.38K","-2.33%"
"02/05/2022","43.00","44.10","44.10","42.05","0.44K","-2.49%"
"29/04/2022","44.10","42.95","44.10","42.95","0.15K","2.92%"
"28/04/2022","42.85","44.65","44.85","42.85","0.79K","-4.03%"
"27/04/2022","44.65","44.00","44.75","43.20","0.26K","-2.83%"
"26/04/2022","45.95","45.95","45.95","45.20","0.11K","4.43%"
"25/04/2022","44.00","44.10","44.95","43.60","0.32K","-0.68%"
"22/04/2022","44.30","46.00","46.00","44.20","0.16K","-3.70%"
"21/04/2022","46.00","45.50","46.00","45.50","0.22K","0.11%"
"20/04/2022","45.95","45.50","45.95","45.50","0.22K","0.99%"
"19/04/2022","45.50","47.55","47.55","45.50","0.97K","-4.31%"
"14/04/2022","47.55","46.00","47.75","46.00","3.96K","2.26%"
"13/04/2022","46.50","46.60","47.90","45.05","1.67K","-0.21%"
"12/04/2022","46.60","44.05","47.95","44.05","1.93K","7.13%"
"11/04/2022","43.50","45.85","45.85","42.85","0.93K","-5.64%"
"08/04/2022","46.10","43.85","47.40","43.65","3.31K","13.13%"
"07/04/2022","40.75","43.60","43.60","40.60","1.20K","1.62%"
"06/04/2022","40.10","43.75","43.75","40.10","0.98K","-6.20%"
"05/04/2022","42.75","43.35","44.00","42.30","1.97K","1.06%"
"04/04/2022","42.30","42.90","43.30","40.75","1.72K","-1.17%"
"01/04/2022","42.80","43.25","43.25","40.90","0.20K","3.63%"
"31/03/2022","41.30","42.45","42.65","41.30","0.12K","-2.02%"
"30/03/2022","42.15","42.20","42.20","40.25","0.33K","0.00%"
"29/03/2022","42.15","41.00","44.05","41.00","0.55K","1.32%"
"28/03/2022","41.60","40.95","41.60","40.95","0.44K","1.71%"
"25/03/2022","40.90","41.75","41.75","40.60","0.43K","2.12%"
"24/03/2022","40.05","40.05","40.70","40.00","0.27K","-1.35%"
"23/03/2022","40.60","41.00","41.05","40.10","0.26K","0.12%"
"22/03/2022","40.55","41.00","41.00","40.55","0.28K","-1.70%"
"21/03/2022","41.25","40.55","41.25","40.15","1.03K","0.24%"
"18/03/2022","41.15","41.60","41.60","40.45","0.26K","-0.36%"
"17/03/2022","41.30","40.25","41.85","40.25","0.73K","-0.84%"
"16/03/2022","41.65","41.70","41.70","40.95","0.71K","2.33%"
"15/03/2022","40.70","40.05","40.80","40.05","0.12K","-0.97%"
"14/03/2022","41.10","41.60","41.60","40.00","0.32K","2.88%"
"11/03/2022","39.95","41.00","41.40","39.95","0.55K","-0.12%"
"10/03/2022","40.00","41.35","41.35","39.90","0.26K","0.00%"
"09/03/2022","40.00","39.70","42.10","38.05","2.48K","3.63%"
"08/03/2022","38.60","38.95","39.00","38.10","0.75K","-1.03%"
"07/03/2022","39.00","37.15","39.65","37.05","0.92K","-2.01%"
"04/03/2022","39.80","40.00","40.05","37.45","1.07K","-0.50%"
"03/03/2022","40.00","39.90","42.00","39.05","0.87K","4.03%"
"02/03/2022","38.45","38.70","39.90","36.95","1.01K","-1.28%"
"01/03/2022","38.95","38.15","39.20","37.65","1.32K","2.10%"
"28/02/2022","38.15","37.00","39.90","36.90","0.46K","1.19%"
"25/02/2022","37.70","38.30","39.75","37.30","0.55K","-1.31%"
"24/02/2022","38.20","38.60","38.60","36.60","1.53K","-4.50%"
"23/02/2022","40.00","39.85","40.00","38.45","1.00K","3.23%"
"22/02/2022","38.75","37.95","38.75","36.60","1.11K","-0.26%"
"21/02/2022","38.85","38.10","38.95","38.00","0.71K","1.97%"
"18/02/2022","38.10","38.10","38.50","38.10","0.23K","-0.65%"
"17/02/2022","38.35","37.80","39.80","37.80","0.14K","-0.39%"
"16/02/2022","38.50","38.00","39.80","38.00","0.31K","-1.16%"
"15/02/2022","38.95","38.75","40.05","37.65","3.07K","0.13%"
"14/02/2022","38.90","39.05","39.50","38.10","1.15K","-2.14%"
"11/02/2022","39.75","39.65","39.95","39.05","0.40K","0.25%"
"10/02/2022","39.65","40.10","40.55","39.65","1.35K","-2.10%"
"09/02/2022","40.50","40.95","40.95","39.60","1.44K","1.12%"
"08/02/2022","40.05","40.45","41.10","40.00","0.96K","0.25%"
"07/02/2022","39.95","39.40","40.05","39.15","0.71K","-0.12%"
"04/02/2022","40.00","40.00","40.00","39.30","0.81K","0.00%"
"03/02/2022","40.00","40.30","40.30","39.30","0.96K","0.00%"
"02/02/2022","40.00","40.30","40.60","39.90","3.26K","0.13%"
"01/02/2022","39.95","38.10","40.00","37.95","3.15K","-1.60%"
"31/01/2022","40.60","38.50","40.60","38.50","0.93K","5.45%"
"28/01/2022","38.50","39.85","39.85","36.70","1.62K","-3.39%"
"27/01/2022","39.85","36.50","39.85","36.25","0.67K","7.70%"
"26/01/2022","37.00","36.25","37.00","36.25","0.56K","3.21%"
"25/01/2022","35.85","34.35","37.65","34.35","1.03K","0.14%"
"24/01/2022","35.80","36.00","36.10","34.25","4.22K","-3.37%"
"21/01/2022","37.05","37.50","38.00","35.75","3.21K","-1.33%"
"20/01/2022","37.55","37.50","38.00","37.25","0.75K","-0.66%"
"19/01/2022","37.80","37.50","38.45","37.50","0.89K","-1.05%"
"18/01/2022","38.20","37.15","39.00","37.15","2.13K","2.55%"
"17/01/2022","37.25","36.60","38.30","36.55","0.64K","1.78%"
"14/01/2022","36.60","37.60","37.60","36.55","0.43K","-0.68%"
"13/01/2022","36.85","37.85","37.85","36.70","0.74K","0.68%"
"12/01/2022","36.60","37.10","37.10","36.30","0.38K","-1.35%"
"11/01/2022","37.10","36.45","37.40","36.45","0.73K","2.06%"
"10/01/2022","36.35","39.00","39.00","35.95","2.15K","-4.84%"
"07/01/2022","38.20","38.60","38.60","38.15","0.78K","-1.55%"
"05/01/2022","38.80","39.00","39.20","38.65","0.26K","-0.39%"
"04/01/2022","38.95","38.05","39.50","37.20","8.99K","3.73%"
"03/01/2022","37.55","37.55","39.85","37.50","0.77K","0.13%"
"30/12/2021","37.50","37.40","37.90","37.00","1.06K","0.13%"
"29/12/2021","37.45","37.95","37.95","37.45","0.97K","-1.71%"
"28/12/2021","38.10","36.60","38.45","36.60","5.94K","2.97%"
"27/12/2021","37.00","35.60","38.00","35.60","3.16K","0.95%"
"23/12/2021","36.65","35.90","36.75","35.40","2.92K","2.09%"
"22/12/2021","35.90","35.50","35.90","35.30","1.21K","1.27%"
"21/12/2021","35.45","34.90","35.95","34.90","0.46K","1.58%"
"20/12/2021","34.90","35.50","35.50","34.55","2.49K","-1.97%"
"17/12/2021","35.60","36.30","36.45","35.50","1.14K","-1.52%"
"16/12/2021","36.15","35.60","36.40","35.60","1.45K","1.69%"
"15/12/2021","35.55","35.40","36.00","35.00","3.66K","0.28%"
"14/12/2021","35.45","36.35","36.90","34.95","2.52K","-2.61%"
"13/12/2021","36.40","35.55","37.30","35.25","2.88K","1.82%"
"10/12/2021","35.75","35.85","36.50","35.00","4.70K","-0.69%"
"09/12/2021","36.00","37.55","37.55","35.80","5.97K","-4.26%"
"08/12/2021","37.60","38.25","39.30","37.00","3.00K","-1.70%"
"07/12/2021","38.25","38.40","39.40","38.25","2.08K","-0.26%"
"03/12/2021","38.35","39.35","40.25","38.10","3.61K","-2.79%"
"02/12/2021","39.45","40.25","40.25","38.05","1.45K","-1.37%"
"01/12/2021","40.00","39.60","40.00","39.60","0.77K","1.01%"
"30/11/2021","39.60","39.80","39.85","39.25","0.98K","-1.49%"
"29/11/2021","40.20","40.00","40.20","38.35","1.73K","0.50%"
"26/11/2021","40.00","39.60","40.25","38.00","4.03K","-2.79%"
"25/11/2021","41.15","42.00","42.00","40.95","1.04K","-2.02%"
"24/11/2021","42.00","41.35","42.00","39.70","4.30K","1.69%"
"23/11/2021","41.30","42.50","42.50","41.15","2.69K","-2.59%"
"22/11/2021","42.40","41.95","42.80","41.05","5.29K","1.44%"
"19/11/2021","41.80","40.80","41.80","40.35","5.41K","2.20%"
"18/11/2021","40.90","41.20","41.30","40.85","1.47K","-0.73%"
"17/11/2021","41.20","40.80","41.40","40.80","1.08K","0.00%"
"16/11/2021","41.20","41.80","41.80","41.00","2.15K","-1.44%"
"15/11/2021","41.80","42.00","42.00","41.40","0.99K","-0.48%"
"12/11/2021","42.00","41.00","42.00","40.60","5.50K","2.44%"
"11/11/2021","41.00","41.00","41.20","40.60","2.68K","-0.49%"
"10/11/2021","41.20","41.20","41.80","40.80","2.72K","1.48%"
"09/11/2021","40.60","41.40","41.40","40.20","4.35K","-2.40%"
"08/11/2021","41.60","42.40","43.00","41.20","1.69K","-1.89%"
"05/11/2021","42.40","42.80","42.80","40.40","9.20K","-1.40%"
"04/11/2021","43.00","41.40","43.00","41.00","9.23K","3.86%"
"03/11/2021","41.40","42.40","42.60","41.00","1.29K","-2.36%"
"02/11/2021","42.40","42.00","42.60","41.60","3.14K","0.95%"
"01/11/2021","42.00","41.80","42.20","40.00","2.54K","0.96%"
"29/10/2021","41.60","41.40","42.00","40.00","4.57K","0.48%"
"28/10/2021","41.40","41.80","41.80","41.00","0.84K","-0.96%"
"27/10/2021","41.80","41.80","42.20","41.20","2.11K","-0.48%"
"26/10/2021","42.00","43.20","43.20","41.60","3.30K","-3.23%"
"25/10/2021","43.40","43.80","44.20","43.40","2.28K","-0.91%"
"22/10/2021","43.80","43.80","44.00","43.00","3.03K","1.39%"
"21/10/2021","43.20","43.80","43.80","42.80","1.42K","-1.82%"
"20/10/2021","44.00","45.00","45.00","43.20","1.65K","-0.45%"
"19/10/2021","44.20","42.60","44.40","42.60","2.76K","3.76%"
"18/10/2021","42.60","41.00","42.80","41.00","8.91K","3.90%"
"15/10/2021","41.00","41.00","41.40","40.60","5.36K","0.49%"
"14/10/2021","40.80","40.00","41.20","40.00","7.48K","1.69%"
"13/10/2021","40.12","41.51","41.51","40.02","9.47K","-3.33%"
"12/10/2021","41.50","43.72","43.72","40.04","12.15K","-5.55%"
"11/10/2021","43.94","48.26","53.94","42.03","76.78K","134.35%"
